지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
충북 영동군,도시대기,633471,영동읍,2019010102,0.005,0.8,0.004,0.031,58,49,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010103,0.005,0.8,0.003,0.033,58,49,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010106,0.005,0.8,0.003,0.031,52,45,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010107,0.005,0.8,0.003,0.03,55,48,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010108,0.005,0.9,0.003,0.03,53,50,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010109,0.005,0.9,0.004,0.028,70,61,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010110,0.005,0.7,0.007,0.025,69,68,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010112,0.005,0.2,0.02,0.01,28,19,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010113,0.005,0.1,0.021,0.01,28,18,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010114,0.005,0.2,0.021,0.011,27,16,충북 영동군 영동읍 계산로2길 25
충북 보은군,도시대기,633491,보은읍,2019011911,0.005,0.8,0.016,0.019,115,99,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019011915,0.005,0.5,0.049,0.01,94,72,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019011916,0.005,0.4,0.052,0.008,67,55,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019011917,0.005,0.5,0.04,0.018,56,47,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019011918,0.005,0.7,0.024,0.026,62,40,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019011919,0.005,0.6,0.02,0.024,97,71,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019011920,0.005,0.8,0.014,0.026,90,67,충북 보은군 보은읍 삼산로 50
충북 영동군,도시대기,633471,영동읍,2019010115,0.005,0.2,0.022,0.011,29,26,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010116,0.005,0.2,0.021,0.012,31,23,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010117,0.005,0.2,0.022,0.012,35,28,충북 영동군 영동읍 계산로2길 25
충북 증평군,도시대기,633481,증평읍,2019011419,0.005,1.2,0.007,0.06,177,150,충북 증평군 증평읍 송산리 123-2
충북 증평군,도시대기,633481,증평읍,2019011416,0.005,1,0.044,0.024,176,150,충북 증평군 증평읍 송산리 123-2
충북 증평군,도시대기,633481,증평읍,2019011415,0.005,1,0.041,0.025,167,150,충북 증평군 증평읍 송산리 123-2
충북 보은군,도시대기,633491,보은읍,2019012007,0.005,0.6,0.038,0.008,94,76,충북 보은군 보은읍 삼산로 50
충북 영동군,도시대기,633471,영동읍,2019010210,0.005,0.8,0.004,0.03,38,28,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010211,0.005,0.6,0.006,0.032,51,40,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010213,0.005,0.2,0.023,0.011,29,19,충북 영동군 영동읍 계산로2길 25
충북 보은군,도시대기,633491,보은읍,2019012010,0.005,0.5,0.032,0.008,83,59,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019012212,0.005,0.4,0.038,0.01,73,38,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019012213,0.005,0.4,0.039,0.013,63,34,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019012214,0.005,0.5,0.038,0.017,54,30,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019012215,0.005,0.4,0.045,0.013,62,37,충북 보은군 보은읍 삼산로 50
충북 영동군,도시대기,633471,영동읍,2019010608,0.005,0.6,0.004,0.021,36,27,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010610,0.005,0.7,0.006,0.024,43,30,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010612,0.005,0.3,0.018,0.015,46,28,충북 영동군 영동읍 계산로2길 25
충북 보은군,도시대기,633491,보은읍,2019012510,0.005,0.8,0.007,0.023,61,48,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019012514,0.005,0.4,0.037,0.012,37,25,충북 보은군 보은읍 삼산로 50
충북 영동군,도시대기,633471,영동읍,2019010614,0.005,0.3,0.023,0.012,37,23,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010622,0.005,0.9,0.01,0.026,71,51,충북 영동군 영동읍 계산로2길 25
충북 보은군,도시대기,633491,보은읍,2019012517,0.005,0.4,0.038,0.011,38,13,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019012521,0.005,0.4,0.035,0.011,54,33,충북 보은군 보은읍 삼산로 50
충북 영동군,도시대기,633471,영동읍,2019010623,0.005,0.7,0.006,0.024,82,67,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010624,0.005,0.7,0.007,0.021,50,37,충북 영동군 영동읍 계산로2길 25
충북 보은군,도시대기,633491,보은읍,2019012602,0.005,0.9,0.011,0.024,74,26,충북 보은군 보은읍 삼산로 50
충북 영동군,도시대기,633471,영동읍,2019010708,0.005,0.7,0.003,0.023,44,37,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010709,0.005,0.9,0.004,0.026,43,36,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010721,0.005,0.9,0.006,0.037,83,60,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010722,0.005,0.8,0.006,0.031,82,64,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010723,0.005,0.7,0.007,0.027,83,59,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010724,0.005,0.8,0.006,0.027,77,57,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010801,0.005,0.9,0.005,0.028,78,60,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010802,0.005,0.7,0.007,0.022,76,55,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010803,0.005,0.8,0.005,0.027,75,54,충북 영동군 영동읍 계산로2길 25
충북 보은군,도시대기,633491,보은읍,2019012618,0.005,0.4,0.034,0.014,41,23,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019012621,0.005,0.5,0.024,0.018,43,27,충북 보은군 보은읍 삼산로 50
충북 영동군,도시대기,633471,영동읍,2019010804,0.005,0.7,0.006,0.022,81,60,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010805,0.005,0.8,0.004,0.026,71,51,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010806,0.005,0.8,0.004,0.029,74,56,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010807,0.005,0.8,0.003,0.028,75,55,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010808,0.005,0.7,0.003,0.029,77,58,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010809,0.005,1.1,0.005,0.032,78,56,충북 영동군 영동읍 계산로2길 25
충북 증평군,도시대기,633481,증평읍,2019011010,0.005,0.9,0.004,0.041,76,53,충북 증평군 증평읍 송산리 123-2
충북 보은군,도시대기,633491,보은읍,2019012712,0.005,0.4,0.033,0.009,46,34,충북 보은군 보은읍 삼산로 50
충북 영동군,도시대기,633471,영동읍,2019010605,0.005,0.5,0.007,0.017,34,30,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010603,0.005,0.5,0.008,0.016,36,27,충북 영동군 영동읍 계산로2길 25
충북 보은군,도시대기,633491,보은읍,2019012218,0.005,0.5,0.037,0.021,87,53,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019012219,0.005,0.5,0.036,0.019,83,48,충북 보은군 보은읍 삼산로 50
충북 보은군,도시대기,633491,보은읍,2019012220,0.005,0.5,0.037,0.016,64,41,충북 보은군 보은읍 삼산로 50
충북 영동군,도시대기,633471,영동읍,2019010320,0.005,0.7,0.005,0.036,56,43,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010321,0.005,0.7,0.005,0.031,43,29,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010322,0.005,0.7,0.005,0.028,45,42,충북 영동군 영동읍 계산로2길 25
충북 보은군,도시대기,633491,보은읍,2019012324,0.005,0.6,0.017,0.019,48,30,충북 보은군 보은읍 삼산로 50
충북 증평군,도시대기,633481,증평읍,2019011019,0.005,0.6,0.002,0.048,48,30,충북 증평군 증평읍 송산리 123-2
충북 증평군,도시대기,633481,증평읍,2019011018,0.005,0.6,0.005,0.044,45,26,충북 증평군 증평읍 송산리 123-2
충북 보은군,도시대기,633491,보은읍,2019012412,0.005,0.4,0.027,0.018,56,30,충북 보은군 보은읍 삼산로 50
충북 증평군,도시대기,633481,증평읍,2019011012,0.005,0.7,0.009,0.043,81,57,충북 증평군 증평읍 송산리 123-2
충북 영동군,도시대기,633471,영동읍,2019010409,0.005,0.7,0.004,0.024,37,29,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010410,0.005,0.7,0.006,0.025,45,40,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010422,0.005,0.7,0.004,0.036,68,52,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010423,0.005,0.3,0.015,0.016,62,52,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010424,0.005,0.4,0.011,0.022,46,39,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010501,0.005,0.7,0.003,0.035,50,45,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010502,0.005,0.7,0.005,0.029,59,56,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010503,0.005,0.6,0.006,0.028,60,59,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010505,0.005,0.7,0.005,0.027,61,58,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010506,0.005,0.7,0.005,0.025,61,56,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010507,0.005,0.7,0.004,0.03,60,54,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010508,0.005,0.7,0.003,0.034,67,53,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010509,0.005,0.9,0.003,0.034,70,59,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010522,0.005,0.6,0.007,0.026,48,40,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010523,0.005,0.6,0.008,0.022,47,37,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010524,0.005,0.5,0.009,0.019,38,27,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019010601,0.005,0.6,0.01,0.017,38,29,충북 영동군 영동읍 계산로2길 25
충북 증평군,도시대기,633481,증평읍,2019011011,0.005,0.8,0.006,0.043,85,55,충북 증평군 증평읍 송산리 123-2
충북 영동군,도시대기,633471,영동읍,2019010604,0.005,0.5,0.008,0.017,33,25,충북 영동군 영동읍 계산로2길 25
충북 영동군,도시대기,633471,영동읍,2019012415,0.005,0.3,0.028,0.012,29,18,충북 영동군 영동읍 계산로2길 25
충북 청주시,도시대기,633211,오창읍,2019010111,0.005,0.6,0.022,0.02,57,49,충북 청주시 청원구 오창읍 각리 637-4 각리중학교 4층(오창중앙로 48)
충북 충주시,도시대기,633122,호암동,2019011905,0.005,1.1,0.003,0.054,71,58,충북 충주시 호암동 562(충주시 청소년수련원 옥상)(중원대로 3324)
충북 청주시,도시대기,533115,용암동,2019013110,0.005,0.4,0.007,0.04,94,35,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019013019,0.005,0.4,0.012,0.056,,,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019013017,0.005,0.4,0.022,0.044,80,39,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019013016,0.005,0.4,0.023,0.043,78,45,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019013015,0.005,0.4,0.023,0.042,74,32,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019013014,0.005,0.4,0.02,0.042,74,48,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019013010,0.005,0.8,0.004,0.043,108,50,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019013009,0.005,0.9,0.004,0.044,76,42,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019012921,0.005,0.7,0.004,0.05,,35,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019012919,0.005,0.6,0.004,0.062,74,21,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019013111,0.005,0.3,0.009,0.036,84,27,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019012915,0.005,0.3,0.015,0.037,84,21,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019012820,0.005,0.3,0.019,0.032,92,12,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019012819,0.005,0.3,0.023,0.027,114,16,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019012818,0.005,0.3,0.026,0.024,118,18,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019012817,0.005,0.3,0.033,0.018,114,17,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019012814,0.005,0.3,0.03,0.018,106,20,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019012809,0.005,0.8,0.004,0.054,22,17,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019012718,0.005,0.3,0.024,0.031,36,32,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019012717,0.005,0.3,0.03,0.022,40,30,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019012714,0.005,0.3,0.029,0.02,36,25,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019012713,0.005,0.2,0.027,0.019,42,23,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019012821,0.005,0.3,0.017,0.031,88,18,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019013113,0.005,0.2,0.016,0.028,60,20,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
충북 청주시,도시대기,533115,용암동,2019013119,0.005,0.3,0.018,0.029,56,14,"충북 청주시 상당구 용암동 1590(중흥로 29), 용암1동 주민센터 3층 옥상"
